"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
11/18/20 12:53 PM,"Himachal Pradesh Congress Sevadal","1068189211117973504",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Why did the BJP government release Maulana Masood Azhar,Mushtaq Ahmed Zargar and Ahmed Omar Saeed Sheikh.All these terrorists responsible for 26/11 Mumbai terrorist attack or not. #????????_????? https://t.co/EyQ5FoTJtR",,,0,"1328961978333794305"
11/18/20 12:53 PM,"NewsFirst Kannada","1136644779259731968",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Villagers are suffering for drinking water due to a brother of @BJP4India MLA & @CMofKarnataka secretary @MPRBJP Renukacharya's Brother; He possesses tanker key.. Pls look at this matter.. its very simple yet very urgent issue to be resolved @narendramodi 
https://t.co/2FjVu33CUn",,,0,"1328961972310773761"
11/18/20 12:53 PM,"Arqum ?","923261712286998529",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Nobody hates you @waglenikhil 

We don't even care about you

You are one of those Anna gang member who helped RSS and BJP

We just don't want any kind lacture on Secularism and Congress by you.
So please, mind your own business 

Thank You ?? https://t.co/PCFNsqBQkH",,,1,"1328961965885100034"
11/18/20 12:53 PM,"bhanu prakash raju","251037834",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Supporters requests doesn't matters,if they really think alliance is needed due to useless AP local unit then they will go ahead,they hv gone with untrustworthy NIKU wr bjp's in a better position so i won't be surprised if tdp+bjp alliance happens again in AP....",,,0,"1328961964014526464"
11/18/20 12:53 PM,"???? ?????? ?????? ??","2187931164","LotusBharat","957152468","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@LotusBharat @rishibagree @INCIndia Owaisi and Chirag Paswan rather helped BJP, by cutting the Muslim & Anti Incumbent votes respevtively, supposed to be going to #MGB , so it's good if Owaisi fight elections in all muslim dominated area. In Maharashtra too, Raj Thakrey would be promoted like Chirag next time",,,0,"1328961963691569156"
11/18/20 12:53 PM,"?????? ???? ?????? ????","1044053156026626048","OmMathur_bjp","774949777951690752","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@OmMathur_bjp Congratulations Mathur sir",,,0,"1328961950588481537"
11/18/20 12:53 PM,"Congress 300 Seats 2024 350 Seats 2029","4586180774","natesanh73","845342495127097345","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@natesanh73 @TAMIZHANDA__ @BUSHINDIA @bonitokumar11 In 1996 BJP won 1 seat in KK area bcos negative votes of BJP split among DMK n aiadmk. In  one to one fight , DMK congtess Vs aiadmk BJP, BJP can never win any seats",,,0,"1328961937812705281"
11/18/20 12:53 PM,"Rashid Khan","850730293162016768","HPareshaan","1251158973119520769","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@HPareshaan First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961902811222018"
11/18/20 12:53 PM,"???? ?????","1146825078643933184",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Welcome to #BJP https://t.co/wucZgtxuN6",,,0,"1328961898348417024"
11/18/20 12:52 PM,"Bikram Rathor","1323687026433028096","TajinderBagga","85462891","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@TajinderBagga @tarkishorepd @renu_bjp Right sir..",,,0,"1328961846200721415"
11/18/20 12:52 PM,"TV9 Telugu","145535271",,"-1","en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","#BJP will do well despite early #GHMC elections: #KishanReddy - TV9
https://t.co/yWhoK18i2s",,,0,"1328961826084753410"
11/18/20 12:52 PM,"Neha","1021678618647441414",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Sri @drlaxmanbjp Ji,

Plz consider @avinash_devda from Begum Bazar Seat for #GHMCElections 

RSS karyakarta & represents Rajasthani community who has a strong vote bank

It'll give very good impact to BJP, North Indians will be connected to the party more strongly

BJP Supporter.",,,0,"1328961806077980672"
11/18/20 12:52 PM,"Rashid Khan","850730293162016768","rais_shk","120034940","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@rais_shk First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961786377347074"
11/18/20 12:52 PM,"Jingalala Hu","1239990385037832192","D_Roopa_IPS","734751240047853568","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@D_Roopa_IPS @TIinExile @theskindoctor13 Dear @PMOIndia @AmitShah @rsprasad - under your watch Indic voices like True Indology are being suppressed everyday? Is this why we voted you to power? Its shameful because BJP is power both in Karnataka and at the Center? What gives?",,,0,"1328961781121888259"
11/18/20 12:52 PM,"Sriniva$ Reddy ????","2532917671",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Vote for BJP?

#ManaBJPManaHyderabad 
#GHMCWithBJP 
#GHMCElections2020 https://t.co/EVyijhvyoK",,,0,"1328961751816294406"
11/18/20 12:52 PM,"Bande Vijay","742868978","AlifAhmed","132854787","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@AlifAhmed @tavleen_singh At the moment 40% vote for BJP to get 300 Seats in next 3 years it will go up to 60%... I am only talking about Hindu Vote. Hindu's do not your advice. BJP agenda is After Modi it will be Yogi... EVM is the best friend of BJP :-).",,,0,"1328961743901560837"
11/18/20 12:52 PM,"Sakiii","1063689381494448129","RA_QUESTIONING","1294891606982529024","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RA_QUESTIONING @iqra05_k Show me the evidence who is that Kashmiri whom u call as Indian.believe me l,if there is any,they would be definitely bjp supporters,and they would be supporting bjp just for their personal benifits..if u call them indians it's ok.few people wont decide anything..majority speaks.",,,0,"1328961740600696835"
11/18/20 12:52 PM,"Rajesh Kumar","2389322966","BJP4Telangana","758217523506667520","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@BJP4Telangana @trspartyonline @KTRTRS Sir post something that is debatable...like  TRS is posting with CAG and finance commission papers as proof to let people know what center has done to Telangana. Why this chiller postings as if it is not happening in BJP ruled States.",,,0,"1328961709449629704"
11/18/20 12:52 PM,"EastCoast","484914814","rajkarsewak","62464176","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@rajkarsewak @Raj4BJP ledu. bjp ke chestunnadu. currently touring tirupati.",,,0,"1328961690294231046"
11/18/20 12:52 PM,"S.SAM DANIEL,IPS-INDIAN POSTAL SERVICE-RATIONALIST","1023460133525807104","SSAMDANIELIPS1","1023460133525807104","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@savukku @ElangovanRC2 @KCPalanisamy1 @Arunan22 @aloor_ShaNavas @JeyamRamachand2 @nramind @EPSTamilNadu @opannerselvam @PThangamanioffl @SPVelumanicbe @offiofDJ @KovaiSathyan @Kadamburrajuofl @mafoikprajan @OPRavindranath @Vijayabaskarofl @RajBhalajioffl @SellurKRajuoffl @Udhayakumar_RB @sunnewstamil @Kalaignarnews @ThanthiTV @News18TamilNadu @PTTVOnlineNews @news7tamil @sathiyamnews @CMOTamilNadu @tamil_twtz @BBCWorld @nytimesworld @JoeBiden @KamalaHarris @BarackObama @MichelleObama @washingtonpost @vladimir_ita @realDonaldTrump @FLOTUS @10DowningStreet @netanyahu @XiJingpingReal @UN @jacindaardern @Jerusalem_Post @TimesofIsrael @pbhushan1 @ashoswai @PM_Nepal @kpsharmaoli 
IS NOT THE WHOLE WORLD VERY EAGERLY WATCHING THE RSS/BJP HINDUTVA IDEOLOGY BASED AANMEEGA GOVT IN TAMILNADU DURING MAY 2021 & HOLY RAM RAJYA WITH HEADQUARTERS IN AYODHYA [INDIA], WHERE A SKY HIGH TEMPLE IS BEING BUILT LIKE THE SKY HIGH TEMPLE TOWER BUILT",,,0,"1328961677426089985"
11/18/20 12:52 PM,"BHAVAR SINGH BHATI","1156892806520045568",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Sri @drlaxmanbjp Ji,

Plz consider @avinash_devda from Begum Bazar Seat for #GHMCElections 

RSS karyakarta & represents Rajasthani community who has a strong vote bank

It'll give very good impact to BJP, North Indians will be connected to the party more strongly

BJP Supporter",,,0,"1328961662314049536"
11/18/20 12:52 PM,"SaffronTelangana","715685383770652678",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Dear @JPNadda ji , @AmitShah ji , @narendramodi ji - None of the BJP Supporters like the idea of encouraging TDP . 

This is a very bad move, TDP is unreliable party with unreliable Leader. 

Only Merger, Nothing else should be accepted.

Pass it ON https://t.co/ZrYQnyqPXR",,,0,"1328961654068023299"
11/18/20 12:52 PM,"Ailneni Aravind Rao","1105685789873074176","Raghvarma","147104875","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Raghvarma @BJP4Telangana @iamrameshsriram @trspartyonline @KTRTRS Malla hyderabad development ke pisal eyani BJP ke adugee right undha ?",,,0,"1328961649479479302"
11/18/20 12:51 PM,"United News of India","3232584426",,"-1","en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","BJP MLA, activists detained in Mumbai for planning to hold condolence meet in Palghar

#CondolenceMeet
#PalgharLynhingCase
#Maharashtra https://t.co/c9nHanMJM1",,,0,"1328961630047186946"
11/18/20 12:51 PM,"A Damodaran","1296383356439891976","khanumarfa","113571686","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@khanumarfa When the desert cult members don't vote for BJP why shld there be any candidate from the cult community.",,,0,"1328961616222818306"
11/18/20 12:51 PM,"Rashid Khan","850730293162016768","SureshNakhua","106513394","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SureshNakhua First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961614184329218"
11/18/20 12:51 PM,"gouthamigow","1328960796332843013",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Here’s how #TRS Govt silently worked in the last 5 years to double Hyderabad’s IT Exports while BJP has been screaming its lungs out doing nothing!  #HyderabadWithTRS 
#VoteforCar #BJPKoBhagao #ThinkProgressThinkTRS https://t.co/QZFo6uA08D",,,0,"1328961581410099205"
11/18/20 12:51 PM,"No, you pls","1325882628461899776",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","(C)while kamsan,he be accused
while buttabama, he be accused
while ltte, they hv to b in lake shore
while sivaji ganesan, you hv to spoil your grandchild life
while bjp, they hv to be accused in life demolition

so remember always, while you planning the past

ok?

cc-@the_hindu",,,0,"1328961570890788864"
11/18/20 12:51 PM,"venkat","557639238","swatson2018","747180922840092673","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@swatson2018 My take is there is not going to be a meeting at all between them . The last straw has been burnt nearly with the bringing up off religion and GOD into mainstream protest by BJP in TN which I dont think @rajinikanth will ever accept",,,0,"1328961570135826432"
11/18/20 12:51 PM,"Ashish Gupta","1922585070","RituRathaur","122025193","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RituRathaur @khanumarfa @_sabanaqvi This is the sickening method.
Scream no representation till they reach the critical point.
Then Eliminate Hindus once in Majority.
Let this jihadi duo scream against muslims who do not give BJP chance in Muslim majority constituency.",,,0,"1328961563982770178"
11/18/20 12:51 PM,"PARVINDER S GHOTRA","107045058","RahulGandhi","3171712086","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@RahulGandhi Still people are voting BJP?",,,0,"1328961562955177984"
11/18/20 12:51 PM,"Koushik Sarkar","901023394430205952",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","It's an enemy invasion. #BJP is disguised as a political party. It is an arm of #RSS - which is India's branch of #Zionism. https://t.co/vazMTeB7dQ",,,1,"1328961553232769024"
11/18/20 12:51 PM,"Chaturthyam ??","1212414114355499009","HinduAmericans","120668752","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@HinduAmericans Bjp didnt take action on officer who opened fire on unarmed devotees during visarjan. They are hseless and spineless. Their beurocracy is out if their control.",,,0,"1328961552872075265"
11/18/20 12:51 PM,"Tejpal Kukreja","119625274","AnamikaMBJP","1104271398086664192","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@AnamikaMBJP Kindly grant the permission in other states also wherein BJP has government e.g. Gujarat, Haryana etc. Being an Mayor of Delhi, do you have any action plan to curb the crowded situation wherein under your jurisdiction markets were overflowed with crowed.",,,0,"1328961544005300226"
11/18/20 12:51 PM,"Neeraj Hans","94992662",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","Probes are not permitted in BJP times ! No investigation, no probe, hence no one guilty ! https://t.co/hMBaFgkl5f",,,0,"1328961540280758272"
11/18/20 12:51 PM,"Rashid Khan","850730293162016768","TajinderBagga","85462891","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@TajinderBagga First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961531632029697"
11/18/20 12:51 PM,"ThiruNarayan - ??????","1167202523330969601",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Dear #bjp please  #BringBackTrueIndology",,,0,"1328961489458376707"
11/18/20 12:51 PM,"Sanjay Sharma","1185134749985071105","rajpootutkarsh7","1328050571723476992","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@rajpootutkarsh7 @INCIndia Tabi to jawans ke pension band karke ke lea BJP ne govt proposal tyar kea hai",,,0,"1328961463663419392"
11/18/20 12:51 PM,"Vijaysivakumar","1307211820222918656",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Many many happy returns to actress nayanthara ji by your favor friend brother all in all BJP dr sivakumar bds  gods grace insha allah ishanam Lord shiva asirs bless u me allo fus fars 2021 by Jesus Christ ji advance Christmas wishes by dr sivakumar tutorRvsdc&BJP kaaryakarta2012 https://t.co/McCyepOTZq",,,0,"1328961458042966016"
11/18/20 12:51 PM,"MJ","2225588795",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","One sided for BJP in bengal https://t.co/oNC8O8Dp13",,,0,"1328961407925227522"
11/18/20 12:50 PM,"Rashid Khan","850730293162016768","rjraunac","97367270","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@rjraunac First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961364648398849"
11/18/20 12:50 PM,"?AK?????","3755403012","Splendidstyle47","924236190391328768","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Splendidstyle47 Do hi to party hai bjp or congress...... congress se achha bjp hai isliye jit jata hai.",,,0,"1328961358067617794"
11/18/20 12:50 PM,"?? ? ? ? // she/her","1327998114473545733",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","I am done with this hate mongering, entitled, privileged brat.

She's a toddler in a body of a grown women who has temper tantrums on twitter everyday. 

If your 'meditation' hasn't made you a kinder person than nothing can.

Just give her a ticket BJP https://t.co/8LqvQfnkuZ",,,0,"1328961338731880449"
11/18/20 12:50 PM,"DrBMSINGHAL2","1322917696720134146","BJP4MP","1618490684","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@BJP4MP BJP IS LOOTING THE PUBLIC VIA HUGE ELECTRIC BILLS .
ELECTRIC BILLS SHOULD BE HALVED .",,,0,"1328961311674347520"
11/18/20 12:50 PM,"Rashid Khan","850730293162016768","imranmkkhan","399289065","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@imranmkkhan First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961295316561920"
11/18/20 12:50 PM,"MJ","2225588795",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","Difficult for BJP win in BMC not underestimating them but still saying the facts https://t.co/l5voIlSbLk",,,0,"1328961291147497475"
11/18/20 12:50 PM,"Act Of God","4676468120","utkarsh_aanand","609929745","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@utkarsh_aanand @narendramodi CJI will dismiss his peal after completing drama that he has to do as per instructions from BJP.",,,0,"1328961245874188290"
11/18/20 12:50 PM,"Rashid Khan","850730293162016768","SushantBSinha","88199384","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SushantBSinha First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961243076583425"
11/18/20 12:50 PM,"Guruprasad Imarti S /o NarayanaRao Imarti","1215934436534964224","ZeeNews","461841349","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ZeeNews Just a fortnight back she joined BJP by resigning Congress Party with some remarks on Congress Party.",,,0,"1328961235740749824"
11/18/20 12:50 PM,"tushar","358134683",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","'Join Another Party Or Start Your Own': Congress Infighting Worsens : ?@KapilSibal? Ji - In 2013 you were one of the leaders who was targeted by BJP to tarnish the image of ?@INCIndia?. Try to solve the issue - don’t add one. 
Jai Jagannath ?  https://t.co/UqhzIXumID",,,0,"1328961234818002949"
11/18/20 12:50 PM,"Raghu","4023264794",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","#PalgharSadhuLynching  : BJP MLA Ram Kadam detained ahead of protest march",,,1,"1328961195756359680"
11/18/20 12:50 PM,"TV9 Telugu","145535271",,"-1","en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","#GHMCElections2020 : #BJP to declare first list of candidates today  - TV9
https://t.co/8VWQQMsRaa",,,0,"1328961195391512577"
11/18/20 12:50 PM,"Rashid Khan","850730293162016768","anubhavsinha","57947582","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@anubhavsinha First salary: ?2
Age: 17
Source: BJP IT cell",,,0,"1328961141939318785"
11/18/20 12:50 PM,"???? ???? ????","1233668109308792832","SinceOttomans","1219314127644123136","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@SinceOttomans To whom she is calling the keepers of darkness??? BJP???",,,0,"1328961134607667204"
11/18/20 12:49 PM,"twice-born","845342495127097345","Congress300seat","4586180774","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@Congress300seat @TAMIZHANDA__ @BUSHINDIA @bonitokumar11 229. Kanniyakumari
230. Nagercoil
231. Colachel
232.Padmanabhapuram
233. Vilavancode
234. Killiyoor. Of this probably one or 2 bjp may get fighting alone is what I understood",,,0,"1328961101262970885"
11/18/20 12:49 PM,"BharatTheVishwaGuru","264477722","TimesNow","240649814","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@TimesNow @majidhyderi Abe Sutiye , its not BJP the people of India are worried that these anti-nationals are coming together to disintegrate our country... Aak thoo",,,0,"1328961088831053826"
11/18/20 12:49 PM,"Anuj Chooramani","555097258","RuchirRMM","99932847","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@RuchirRMM My first salary - 500
Age - 21

Source - UP assembly elections 2017 main congress party ki rally attend karke BJP ko vote diya",,,0,"1328961052340604930"
11/18/20 12:49 PM,"BJP Bhagao Beti Bachao","70471952","ArnabNation","1325305537622372353","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@ArnabNation @khanumarfa @girirajsinghbjp Yes his brother said and spent months in Jail, unlike Bhagwa members who Lynched people and are garlanded by BJP ministers ..",,,0,"1328961048351830017"
11/18/20 12:49 PM,"?????? ???? ?????? ????","1044053156026626048",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Congratulations @AshokSaini_BJP  sir https://t.co/bKTEhiDGM1",,,0,"1328961035462733826"
11/18/20 12:49 PM,"Vinod Kumar Jakhotia","884443733843877888","MaridhasAnswers","989020025334874112","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@MaridhasAnswers @oldhandhyd ? percent investigation needed because she joined BJP.",,,0,"1328961029519405058"
11/18/20 12:49 PM,"Avinash Kumar","705962577239494656",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","For the first time the Union Home Minister of India has spoken against and warned the BJP governments! https://t.co/LntaSkDE5h",,,1,"1328961004647149575"
11/18/20 12:49 PM,"ANSHU BAJPAI","951083996","RahulGandhi","3171712086","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","@RahulGandhi Congress-Left alliance is expected in the  Bengal  To strengthen the chemistry of this coalition and to give the people of Bengal an alternative to Trinamool and BJP, this chemistry  chemistry will play a major role in changing the pot in Bengal in the coming days. https://t.co/53wHsKwVQJ",,,0,"1328960997609119744"
